ÒÚ‡Ú¸ˇ;‡‚ÚÓ˚;ˆËÚËÛ˛Ú;ÊÛÌ‡Î;ÒÚ‡Ì‡
Investigating and designing fast three-mirror systems with no intermediate image;['BUTYLKINA KD', 'BAKHOLDIN AV', 'ROMANOVA GE'];['DAVISON W', 'ANGEL R', 'DENISENKO S A', 'KAMUS S F', 'PIMENOV YU D', 'GAIVORONSKII S V', 'ZVEREV V A', 'GU ZHIYUAN', 'YAN CHANGXIANG', 'WANG YANG', 'GUO XIAOHU', 'DONG LIQUAN', 'ZHAO YUEJIN', 'SHCHAVELEV OS', 'ARKHIPOVA LN', 'TSUKANOVA G I', 'BUTYLKINA K D'];JOURNAL OF OPTICAL TECHNOLOGY;Russia
Layout and design of a periscope-type refraction-diffraction objective for a mobile communication device;['GREISUKH GI', 'EZHOV EG', 'KAZIN SV', 'STEPANOV SA'];"['BRONSHTEIN I G', 'ZVEREV V A', 'LIVSHITS I L', 'CLARK PETER P', 'GREISUKH G I', 'EZHOV E G', 'KAZIN S V', 'STEPANOV S A', 'DANILOV V A', 'BEZUS E A', 'BYKOV D A', 'GREISUKH GRIGORIY I', 'EZHOV EVGENIY G', ""LEVIN IL'YA A"", 'STEPANOV SERGEI A', 'GREYSUKH G I', 'LEVIN I A', 'RESHIDKO DMITRY', 'SASIAN JOSE']";JOURNAL OF OPTICAL TECHNOLOGY;Russia
Organizing energy-and-information exchange between devices for controlling the shape of a transformable antenna, using fiber-optic technology;"['MATVEEV SA', 'STRAKHOV SY', 'KHROMIKHIN DA', 'KIM AA', ""DUKEL'SKII KV""]";['ALLWOOD G A', 'WILD G', 'HINCKLEY S', 'THOMAS D H', 'DE FARIA G VILELA', 'VON DER WEID J P'];JOURNAL OF OPTICAL TECHNOLOGY;Russia
How the efficiency with which Bragg gratings are recorded in birefringent optical fibers depends on the orientation of elliptical stress cladding;"['ARKHIPOV SV', 'STRIGALEV VE', 'SOLDATOVA NS', ""VARZHEL' SV"", ""MUN'KO AC"", 'SMIRNOVA YD']";"['BUREEV S V', ""DUKEL'SKII K V"", ""ERON'YAN M A"", 'CARRARA SLA', 'KIM BY', 'SHAW HJ', 'SMITHGALL DH', 'WATKINS LS', 'FRAZEE RE', 'ZHAO YANSHUANG', 'SUN BO', 'LIU YANLEI']";JOURNAL OF OPTICAL TECHNOLOGY;Russia
Tuning of near- and far-field properties of all-dielectric dimer nanoantennas via ultrafast electron-hole plasma photoexcitation;['BARANOV DG', 'MAKAROV SV', 'KRASNOK AE', 'BELOV PA', 'ALU A'];['ABB MARTINA', 'ALBELLA PABLO', 'AIZPURUA JAVIER', 'AMEEN POYLI M', 'SCHMIDT MIKOLAJ K', 'SHIBANUMA TOSHIHIKO', 'MAIER STEFAN A', 'ALU ANDREA', 'ENGHETA NADER', 'BAKKER REUBEN M', 'PERMYAKOV DMITRY', 'YU YE FENG', 'BARANOV DENIS G', 'MAKAROV SERGEY V', 'MILICHKO VALENTIN A', 'BERMEL PETER', 'RODRIGUEZ ALEJANDRO', 'JOANNOPOULOS JOHN D', 'BERTHELOT JOHANN', 'BOUHELIER ALEXANDRE', 'HUANG CAIJIN', 'CARMINATI R', 'CAZE A', 'CAO D', 'CHEN PAI-YEN', 'GALLANT MI', 'VANDRIEL HM', 'GOMEZ-MEDINA RAQUEL', 'GARCIA-CAMARA BRAULIO', 'SUAREZ-LACALLE IRENE', 'HADAD Y', 'SOUNAS D L', 'HADAD YAKIR', 'SORIC JASON C', 'HUANG C', 'BOUHELIER A', 'BERTHELOT J', 'HULDT L', 'KERKER M', 'WANG DS', 'GILES CL', 'KERR MJ', 'CUEVAS A', 'KRUK SERGEY S', 'DECKER MANUEL', 'STAUDE ISABELLE', 'LARGE NICOLAS', 'LEUTHOLD J', 'KOOS C', 'FREUDE W', 'LEWI TOMER', 'IYER PRASAD P', 'BUTAKOV NIKITA A', 'LI JIAQI', 'VERELLEN NIELS', 'VERCRUYSSE DRIES', 'MAKAROV SERGEY', 'KUDRYASHOV SERGEY', 'MUKHIN IVAN', 'MUNARRIZ J', 'MALYSHEV A V', 'MALYSHEV V A', 'NOSKOV R E', 'KRASNOK A E', 'KIVSHAR YU S', 'NOTOMI M', 'SHINYA A', 'MITSUGI S', 'RAUSCHER C', 'LAENEN R'];LASER & PHOTONICS REVIEWS;Russia
Optimized phase gradient measurements and phase-amplitude interplay in optical coherence elastography;['ZAITSEV VY', 'MATVEYEV AL', 'MATVEEV LA', 'GELIKONOV GV', 'SOVETSKY AA', 'VITKIN A'];"['ADHI MEHREEN', 'DUKER JAY S', 'CHIN LIXIN', 'CURATOLO ANDREA', 'KENNEDY BRENDAN F', ""ES'HAGHIAN SHAGHAYEGH"", 'KENNEDY KELSEY M', 'GONG PEIJUN', 'FU J', 'HAGHIGHI-ABAYNEH M', 'PIERRON F', 'FU JIAWEI', 'PIERRON FABRICE', 'RUIZ PABLO D', 'HARMS KARL-ANTON', 'KASAI C', 'NAMEKAWA K', 'KOYANO A', 'KOH SZE HOWE', 'MCLAUGHLIN ROBERT A', 'KENNEDY BRENDAN FRANCIS', 'KENNEDY KELSEY MARIE', 'SAMPSON DAVID DOUGLAS', 'LI CHUNHUI', 'GUAN GUANGYING', 'LING YUTING', 'MATVEEV LEV A', 'ZAITSEV VLADIMIR YU', 'GELIKONOV GRIGORY V', 'OPHIR J', 'CESPEDES I', 'PONNEKANTI H', 'PAN BING', 'QIAN KEMAO', 'XIE HUIMIN', 'XIE HUI-MIN', 'XU BO-QIN', 'PARKER K J', 'DOYLEY M M', 'RUBENS D J', 'ROGOWSKA J', 'PATEL NA', 'FUJIMOTO JG', 'SCHMITT JM', 'SUN CUIRU', 'STANDISH BEAU', 'VUONG BARRY', 'YANG VICTOR X D', 'WANG RUIKANG K', 'KIRKPATRICK SEAN', 'HINDS MONICA', 'YANG VXD', 'GORDON ML', 'QI B', 'YAZDANFAR S', 'ROLLINS AM', 'IZATT JA', 'ZAITSEV V YU', 'MATVEEV L A', 'MATVEYEV A L', 'GELIKONOV G V', 'VITKIN I A']";JOURNAL OF BIOMEDICAL OPTICS;Russia
Entropic and Information Inequalities for Indivisible Qudit Systems(*);"[""MAN'KO MA""]";"['ADAM P', 'ANDREEV V A', 'JANSZKY J', 'ARAKI H', 'LIEB EH', 'DODONOV VV', ""MAN'KO VI"", ""MAN'KO OV"", 'DOSKOCH IGOR YA', ""MAN'KO MARGARITA A"", 'GLUSHKOV EVGENII', 'GLUSHKOVA ANASTASIIA', ""MAN'KO VLADIMIR I"", 'KIKTENKO E O', 'FEDOROV A K', ""MAN'KO O V"", 'STRAKHOV A A', 'LANDAU L', 'RUSKAI MB', ""MAN'KO M A"", ""MAN'KO V I"", 'MARMO G', 'MARMO GIUSEPPE', ""MAN'KO MARGARITA A D""]";JOURNAL OF RUSSIAN LASER RESEARCH;Russia
Continuous Sets of Dequantizers and Quantizers for One-Qubit States(*);"['ADAM P', 'ANDREEV VA', 'ISAR A', ""MAN'KO MA"", ""MAN'KO VI""]";"['ANDREEV V A', 'ADAM PETER', 'ANDREEV VLADIMIR A', 'GHIU IULIA', 'AMIET JP', 'WEIGERT S', 'DAVIDOVIC D M', 'DAVIDOVIC L D', ""MAN'KO OV"", 'BAYEN F', 'FLATO M', 'FRONSDAL C', 'CAHILL KE', 'GLAUBER RJ', 'CHATURVEDI S', 'ERCOLESSI E', 'MARMO G', 'CUNHA MOT', 'SCULLY MO', 'DODONOV VV', 'MANKO VI', 'FILIPPOV S N', ""MAN'KO V I"", 'FILIPPOV SERGEY N', ""MAN'KO VLADIMIR I"", 'GIBBONS KS', 'HOFFMAN MJ', 'WOOTTERS WK', 'HILLERY M', 'OCONNELL RF', 'HUSIMI K', 'IBORT A', 'JETTE AN', 'CAHILL P', 'KANO Y', 'KIRILLOV AA', 'KLIMOV ANDREI B', 'ROMERO JOSE L', 'BJORK GUNNAR', 'KOSTANT B', 'LIZZI FEDELE', 'VITALE PATRIZIA']";JOURNAL OF RUSSIAN LASER RESEARCH;Russia
Growth of terahertz surface plasmon propagation length due to thin-layer dielectric coating;['GERASIMOV VV', 'KNYAZEV BA', 'LEMZYAKOV AG', 'NIKITIN AK', 'ZHIZHIN GN'];['BELL RJ', 'ALEXANDER RW', 'WARD CA', 'BOGOMOLOV GD', 'JEONG UY', 'DRAGOMAN M', 'DRAGOMAN D', 'GERASIMOV V V', 'KNYAZEV B A', 'NIKITIN A K', 'GERASIMOV VASILY V', 'KNYAZEV BORIS A', 'KOTELNIKOV IGOR A', 'GONG MUFEI', 'JEON TAE-IN', 'GRISCHKOWSKY D', 'GRIGORIEV IS', 'HASEGAWA KEISUKE', 'NOCKEL JENS U', 'DEUTSCH MIRIAM', 'JEON TI', 'KAY AF', 'KOTELES ES', 'MCNEILL WH', 'KULIPANOV GENNADY N', 'BAGRYANSKAYA ELENA G', 'CHESNOKOV EVGENIY N', 'MARTI O', 'BIELEFELDT H', 'HECHT B', 'NAZAROV MAXIM M', 'SHKURINOV ALEXANDER P', 'GARET FREDERIC', 'ORDAL MA', 'PANDEY SHASHANK', 'GUPTA BARUN', 'CHANANA ASHISH', 'LIU SHUCHANG', 'SAXLER J', 'RIVAS JG', 'JANKE C', 'SCHLESINGER Z', 'SIEVERS AJ', 'WEBB BC', 'STEGEMAN GI', 'WALLIS RF', 'MARADUDIN AA', 'WALTHER M', 'COOKE D G', 'SHERSTAN C', 'ZHIZHIN G N', 'BOGOMOLOV G D', 'ALIEVA EV', 'KUZIK L'];JOURNAL OF THE OPTICAL SOCIETY OF AMERICA B-OPTICAL PHYSICS;Russia
Theory of noncollinear frequency doubling of transform limited pulses in non-steady-state regime;['VYUNISHEV AM', 'ARKHIPKIN VG', 'CHIRKIN AS'];['AKHMANOV SA', 'KHOKHLOV RV', 'ALEKSANDROVSKY A S', 'VYUNISHEV A M', 'ZAITSEV A I', 'ALEKSANDROVSKY ALEKSANDR S', 'VYUNISHEV ANDREY M', 'ZAITSEV ALEXANDRE I', 'ARMSTRONG JA', 'BLOEMBERGEN N', 'DUCUING J', 'BRUN A', 'GEORGES P', 'LESAUX G', 'DELONG KW', 'TREBINO R', 'HUNTER J', 'DMITRIEV VG', 'FEJER MM', 'MAGEL GA', 'JUNDT DH', 'GYUZALIAN RN', 'SOGOMONIAN SB', 'HORVATH ZG', 'JANSZKY J', 'CORRADI G', 'KATO K', 'MARTINEZ OE', 'SALIN F', 'ROGER G', 'SALTIEL SM', 'SAVOV SD', 'TOMOV IV', 'TRULL J', 'SALTIEL S', 'ROPPO V', 'SOLA I', 'WANG B', 'ARKHIPKIN V G', 'SLABKO V V', 'ARKHIPKIN VASILY G', 'CHIRKIN ANATOLY S', 'ZHANG TR', 'CHOO HR', 'DOWNER MC'];JOURNAL OF THE OPTICAL SOCIETY OF AMERICA B-OPTICAL PHYSICS;Russia
Guided waves in asymmetric hyperbolic slab waveguides: the TM mode case;['LYASHKO EI', 'MAIMISTOV AI'];['AGRANOVICH VM', 'BABICHENKO VS', 'CHERNYAK VY', 'ARIYASU J', 'SEATON CT', 'STEGEMAN GI', 'AVETISSIAN H K', 'MKRTCHIAN G F', 'BABICHEVA VIKTORIIA E', 'SHALAGINOV MIKHAIL Y', 'ISHII SATOSHI', 'BENEDICTO JESSICA', 'CENTENO EMMANUEL', 'POLLES REMI', 'CROUSEILLES N', 'HERVIEUX P -A', 'MANFREDI G', 'DRACHEV VLADIMIR P', 'PODOLSKIY VIKTOR A', 'KILDISHEV ALEXANDER V', 'FERRARI LORENZO', 'LU DYLAN', 'LEPAGE DOMINIC', 'HANSPERGER RG', 'HE YINGRAN', 'HE SAILING', 'YANG XIAODONG', 'IORSH IVAN V', 'MUKHIN IVAN S', 'SHADRIVOV ILYA V', 'NARIMANOV EVGENII', 'KAMINOW IP', 'MAMMEL WL', 'WEBER HP', 'KIDWAI OMAR', 'ZHUKOVSKY SERGEI V', 'SIPE J E', 'KOGELNIK H', 'LANGBEIN U', 'LEDERER F', 'PONATH HE', 'LUCE TA', 'HUBNER W', 'KIRILYUK A', 'LYASHKO E I', 'MAIMISTOV A I', 'MIHALACHE D', 'MAZILU D', 'NANDAKUMAR P', 'VIJAYAN C', 'MURTI YVGS', 'NEWMAN WARD D', 'CORTES CRISTIAN L', 'JACOB ZUBIN', 'NI XINGJIE', 'THORESON MARK D', 'NOGINOV M A', 'BARNAKOV YU A', 'ZHU G', 'OTHMAN MOHAMED A K', 'GUCLU CANER', 'CAPOLINO FILIPPO', 'PODDUBNY ALEXANDER N', 'BELOV PAVEL A', 'KIVSHAR YURI S', 'GINZBURG PAVEL', 'POLIAKOV EY', 'MARKEL VA', 'SHALAEV VM', 'REISINGER A'];JOURNAL OF THE OPTICAL SOCIETY OF AMERICA B-OPTICAL PHYSICS;Russia
Spatial-temporal gain distribution of a CuBr vapor brightness amplifier;['GUBAREV FA', 'LI L', 'KLENOVSKII MS', 'SHIYANOV DV'];"['ABRAMOV D V', 'ARAKELIAN S M', 'GALKIN A F', 'ASTADJOV D', 'STOYCHEV L', 'SABOTINOV N', 'ASTADJOV D N', 'NAKHE S V', 'ASTADJOV DN', 'ISAEV AA', 'PETRASH GG', 'SABOTINOV NV', 'VUCHKOV NK', 'BATENIN VM', 'KLIMOVSKII II', 'SELEZNEVA LA', 'BUZHINSKIJ OI', 'VASILIEV NN', 'MOSHKUNOV AI', 'OTROSHCHENKO VG', 'SLIVITSKY AA', 'BUZHINSKY R O', 'SAVRANSKY V V', 'ZEMSKOV K I', 'CARMAN RJ', 'MILDREN RP', 'WITHFORD MJ', 'CHENG C', 'SUN W', 'COUTTS DW', 'BROWN DJW', 'DIMAKI V A', 'SUKHANOV V B', 'TROITSKII V O', 'EVTUSHENKO G S', 'TRIGUB M V', 'GUBAREV F A', 'EVTUSHENKO GS', 'KASHAEV VY', 'SUKHANOV VB', 'FILONOV A G', 'SHIYANOV D V', 'KLENOVSKII M S', 'LI LIN', 'TROITSKIY V O', 'FEDOROV V F', 'FEDOROV K V', 'VUCHKOV N K', 'GUBAREV FEDOR A', 'SHIYANOV DMITRIY V', 'SUKHANOV VICTOR B', 'EVTUSHENKO GENNADIY S', ""IL'IN A P"", 'MOSTOVSHCHIKOV A V', 'TIMCHENKO N A']";APPLIED PHYSICS B-LASERS AND OPTICS;Russia
Laser-induced synthesis of nanostructured metal-carbon clusters and complexes;['ARAKELIAN S', 'KUTROVSKAYA S', 'KUCHERIK A', 'OSIPOV A', 'POVOLOTCKAIA A', 'POVOLOTSKIY A', 'MANSHINA A'];['ABRAMOV D V', 'ANTIPOV A A', 'ARAKELIAN S M', 'KUTROVSKAYA S V', 'ARAKELYAN S M', 'GARNOV S V', 'VEIKO V P', 'LI JIAN FENG', 'HUANG YI FAN', 'DING YONG', 'MANSHINA A A', 'GRACHOVA E V', 'POVOLOTSKIY A V', 'PAN BITAO', 'XIAO JUN', 'LI JILING', 'POREL S', 'VENKATRAM N', 'RAO D NARAYANA', 'POVOLOTSKIY ALEXEY', 'POVOLOTCKAIA ANASTASIA', 'PETROV YURIY', 'RAVAGNAN L', 'SIVIERO F', 'LENARDI C', 'RAVAGNAN LUCA', 'MANINI NICOLA', 'CINQUANTA EUGENIO', 'SHI LEI', 'SHENG LEIMEI', 'YU LIMING', 'ROHRINGER PHILIP', 'SUENAGA KAZU'];OPTICAL AND QUANTUM ELECTRONICS;Russia
Numerical simulation of solute evolution during laser cladding with nickel superalloy powder injection;['MIRZADE FK', 'KHOMENKO MD', 'NIZIEV VG'];"['CAO Y', 'CHOI J', 'CONDE A', 'ZUBIRI F', 'DE DAMBORENEA J', 'CRESPO D', 'PRADELL T', 'DINDA G P', 'DASGUPTA A K', 'MAZUMDER J', 'FARJAS J', 'ROURA P', 'HE XIULI', 'SONG LIJUN', 'YU GANG', 'MIRZADE F KH', 'NIZIEV V G', 'PANCHENKO V YA', 'NIE PULIN', 'OJO O A', 'LI ZHUGUO', ""NIZ'EV V G"", 'KHOMENKO M D', 'PEI YT', 'DE HOSSON JTM', 'SIMUNOVIC KATICA', 'SARIC TOMISLAV', 'SIMUNOVIC GORAN', 'SKRIPOV VP', 'TAN WENDA', 'SHIN YUNG C', 'WEN SHAOYI', 'BAILEY NEIL', 'TIAN YUAN', 'MCALLISTER DONALD', 'COLIJN HENDRIK']";OPTICAL AND QUANTUM ELECTRONICS;Russia
Picosecond laser fabrication of microchannels inside Foturan glass at CO2 laser irradiation and following etching;['SERGEEV MM', 'VEIKO VP', 'TIGUNTSEVA EY', 'OLEKHNOVICH RO'];['CHENG Y', 'DU D', 'LIU X', 'KORN G', 'EHRT D', 'EVANS ANNA', 'RUPP JENNIFER L M', 'GAUCKLER LUDWIG J', 'FERNANDEZ-PRADAS J M', 'SERRANO D', 'BOSCH S', 'SERRA P', 'MORENZA J L', 'HE FEI', 'LIAO YANG', 'LIN JINTIAN', 'KARIMELAHI SAMIRA', 'ABOLGHASEMI LADAN', 'HERMAN PETER R', 'KIYAMA SATOSHI', 'MATSUO SHIGEKI', 'HASHIMOTO SHUICHI', 'LEWIS MH', 'METCALFJOHANSEN J', 'BELL PS', 'LIVINGSTON F E', 'HELVAJIAN H', 'LIVINGSTON FE', 'ADAMS PM', 'MENEGATTI ELISA', 'BERARDI DANIELA', 'MESSINA MARGHERITA', 'NACHAROV A P', 'NIKONOROV N V', 'SIDOROV A I', 'SUGIOKA K', 'VEIKO V', 'AGEEV E', 'SERGEEV M', 'VEIKO V P', 'YAKOVLEV E B', 'SHAKHNO E A', 'KIEU QK', 'NIKONOROV NV'];OPTICAL AND QUANTUM ELECTRONICS;Russia
Gradient core-shell HTS/polymer covered magnetoactive composites with ultrafine particles fabricated by 3D printing;['SHISHKOVSKY I', 'SCHERBAKOV V', 'KUZNETSOV M'];"['GUREEV DM', 'RUZHECHKO RV', 'SHISHKOVSKY IV', 'GUTIERREZ L', 'COSTO R', 'GRUETTNER C', 'KUZNETSOV M V', 'SHISHKOVSKY I V', 'MOROZOV YU G', 'PARKIN I P', 'KVICK A', 'PETROV MI', 'TETYUEVA TN', 'KVEGLIS LI', 'QIANG YOU', 'ANTONY JIJI', 'SHARMA AMIT', 'RIEGLER JOHANNES', 'LIEW AARON', 'HYNES SEAN O', 'RUSSO TERESA', ""D'AMORA UGO"", 'GLORIA ANTONIO', 'LEBEDEV P N', 'SHISHKOVSKY IGOR', 'SCHERBAKOV VLADIMIR', 'MOROZOV YURI']";OPTICAL AND QUANTUM ELECTRONICS;Russia
Nanoparticles of organic nonlinear optical molecular crystals synthesized by laser ablation in liquid;['ZULINA NA', 'ACHOR SU', 'DENISYUK IY'];['BARCIKOWSKI STEPHAN', 'HUSTEDT MICHAEL', 'CHICHKOV BORIS', 'BURUNKOVA J A', 'DENISYUK I YU', 'FOKINA M I', 'ELABOUDI I', 'LAZARE S', 'BELIN C', 'GANEEV R A', 'ZAKIROV A S', 'BOLTAEV G S', 'KASSAVETIS S', 'KAZIANNIS S', 'PLIATSIKAS N', 'LI B', 'KAWAKAMI T', 'HIRAMATSU M', 'RUIZ BLANCA', 'JAZBINSEK MOJCA', 'GUENTER PETER', 'TAMAKI Y', 'ASAHI T', 'MASUHARA H'];OPTICAL AND QUANTUM ELECTRONICS;Russia
Phonon spectra of eulytite crystals Bi4M3O12 (M = Ge,Si): ab initio study;['AVRAM NM', 'CHERNYSHEV VA', 'ANDREICI EL', 'PETROV VP', 'PETKOVA P'];"['ANTONANGELI F', 'ZEMA N', 'PIACENTINI M', 'BECKE AD', 'BENEVENTI P', 'BERSANI D', 'LOTTICI PP', 'BLASSE G', 'CARTERET CEDRIC', 'DE LA PIERRE MARCO', 'DOSSOT MANUEL', 'COUZI M', 'VIGNALOU JR', 'BOULON G', 'DIMESSO L', 'GNAPPI G', 'MONTENERO A', 'FERRERO MAURO', 'RERAT MICHEL', 'KIRTMAN BERNARD', 'GRZECHNIK ANDRZEJ', 'HANEEF HAMNA F', 'PODRAZA NIKOLAS J', 'KAMINSKII AA', 'BAGAYEV SN', 'KRAVTSOV NV', 'KOVACS L', 'RAYMOND SG', 'LUFF BJ', 'KUCHLE W', 'DOLG M', 'STOLL H', 'LALIC M V', 'SOUZA S O', 'LECOQ P', 'LEE CT', 'YANG WT', 'PARR RG', 'LEONIDOV IVAN I', 'PETROV VLADISLAV P', 'CHERNYSHEV VLADIMIR A', 'LIMA A F', 'NADA R', 'NICHOLAS JB', 'MCCARTHY MI', 'NOEL Y', 'CATTI M', ""D'ARCO PH"", 'PASCALE F', 'ZICOVICH-WILSON CM', 'GEJO FL', 'RIVAS-SILVA JF', 'BERRONDO M']";OPTICAL MATERIALS;Russia
Upconversion luminescence in CaYb2-xErxGe3O10 (x=0-2);['LIPINA OA', 'SURAT LL', 'TYUTYUNNIK AP', 'ZUBKOV VG'];['ANDERSON ROBERT B', 'SMITH STEVE J', 'MAY P STANLEY', 'ASSAAOUDI HASSANE', 'SHAN GUO-BIN', 'DYCK NATHAN', 'AUZEL F', 'BERTHOU H', 'JORGENSEN CK', 'CHEN PEI-LIN', 'CHIANG PEI-YUN', 'YEH HAN-CHING', 'CHOI DONG HWA', 'KANG DEOK HWA', 'YI SOUNG SOO', 'DE WILD J', 'MEIJERINK A', 'RATH J K', 'DEY RIYA', 'RAI VINEET KUMAR', 'DING JIE', 'ZHANG QIANG', 'CHENG JIMENG', 'DOU QING QING', 'GUO HONG CHEN', 'YE ENYI', 'DOWNING E', 'HESSELINK L', 'RALSTON J', 'DUMBAUGH WH', 'LAPP JC', 'FAN HUIYAN', 'GAO GUOJUN', 'WANG GUONIAN', 'GEORGESCU S', 'VOICULESCU A M', 'MATEI C', 'HE FEI', 'NIU NA', 'WANG LIN', 'HIDALGO P', 'WILSON Y', 'ORTEGA Y', 'HILDERBRAND SCOTT A', 'SHAO FANGWEI', 'SALTHOUSE CHRISTOPHER', 'HOLLIMAN NICOLAS S', 'DODGSON NEIL A', 'FAVALORA GREGG E', 'HUANG LH', 'LIU XG', 'XU W', 'HUANG XIAOYONG', 'HAN SANYANG', 'HUANG WEI', 'JUAREZ-ARELLANO EA', 'BUCIO L', 'HERNANDEZ JA', 'KIMANI MARTIN M', 'CHEN HONGYU', 'MCMILLEN COLIN D', 'KOLIS JOSEPH W', 'LEONIDOV I I', 'ZUBKOV V G', 'TYUTYUNNIK A P', 'LIPINA OLGA A', 'SURAT LUDMILA L', 'TYUTYUNNIK ALEXANDER P', 'MELKOZEROVA MARINA A', 'LV SHAOZHEN', 'WANG YAN', 'ZHU ZHAOJIE', 'MARTIN-RODRIGUEZ ROSA', 'FISCHER STEFAN', 'ARUNA IVATURI', 'MCDOUGALL J', 'HOLLIS DB', 'PAYNE MJP'];OPTICAL MATERIALS;Russia
Spectral features and voltage effects in high-field electroluminescence of AIN filamentary nanocrystals;['WEINSTEIN IA', 'VOKHMINTSEV AS', 'CHAIKIN DV', 'AFONIN YD'];['BICKERMANN MATTHIAS', 'EPELBAUM BORIS M', 'FILIP OCTAVIAN', 'BJORK MT', 'OHLSSON BJ', 'SASS T', 'BYEUN YUN-KI', 'TELLE RAINER', 'JUNG SE-HYUK', 'CHEN H T', 'WU X L', 'XIONG X', 'DUBROVSKII V G', 'CIRLIN G E', 'USTINOV V M', 'GADDY BENJAMIN E', 'BRYAN ZACHARY', 'BRYAN ISAAC', 'LIU F S', 'DONG H W', 'LIU Q L', 'MATTILA T', 'NIEMINEN RM', 'POLIKARPOV E', 'CATALINI D', 'PADMAPERUMA A', 'RUTZ RF', 'SHEN LONGHAI', 'WANG NAN', 'XIAO XUAN', 'TANG YB', 'CONG HT', 'ZHAO ZG', 'TRINKLER L', 'BERZINA B', 'KASJAN D', 'UI SANG-WOOK', 'CHOI SUNG-CHURL', 'VOKHMINTSEV A S', 'WEINSTEIN I A', 'SPIRIDONOV D M', 'CHAIKIN D V', 'WEINGARTNER R', 'ERLENBACH O', 'WINNACKER A', 'YANG H Y', 'YU S F', 'HUI Y Y'];OPTICAL MATERIALS;Russia
On the relation between the energy level classification of a nonrigid molecule and the symmetry of its equilibrium configurations;['BURENIN AV'];['ALIEV MR', 'BUNKER PR', 'DILAURO C', 'OKA T', 'PLIVA J', 'PINE AS', 'CIVIS S'];OPTICS AND SPECTROSCOPY;Russia
Observation of polarized atoms of rubidium isotopes in experiments on optical orientation in a He-Rb mixture under conditions of a pulsed gas discharge;['DMITRIEV SP', 'DOVATOR NA', 'KARTOSHKIN VA', 'KLEMENTIEV GV'];['DMITRIEV S P', 'DOVATOR N A', 'KARTOSHKIN V A', 'ZHITNIKOV RA', 'KEISER GM', 'ROBINSON HG', 'JOHNSON CE', 'KLEMENTEV GV', 'MELNIKOV VD'];OPTICS AND SPECTROSCOPY;Russia
Peculiarities of the SEHRS spectrum of 4,4'-bipyridine molecule;['GOLOVIN AV', 'POLUBOTKO AM', 'CHELIBANOV VP'];['JOO SW', 'LI WH', 'LI XY', 'YU NT', 'HUANG QJ', 'PETROV VI', 'NIE SM', 'LIPSCOMB LA', 'POLUBOTKO A M', 'SMIRNOV V P', 'CHELIBANOV V P', 'ZHUANG ZHIPING', 'CHENG JIANBO', 'WANG XU'];OPTICS AND SPECTROSCOPY;Russia
Photoabsorption by the electron subsystem of a semiconductor nanoparticle;['ASTAPENKO VA', 'SAKHNO SV', 'KOZHUSHNER MA', 'POSVYANSKII VS', 'TRAKHTENBERG LI'];['ACHERMANN MARC', 'BARSAN N', 'WEIMAR U', 'BELYSHEVA T V', 'GATIN A K', 'GRISHIN M V', 'BOULAIS E', 'LACHAINE R', 'HATEF A', 'BRANDT W', 'LUNDQVIST S', 'CHAPMAN RA', 'HUTCHINSON WG', 'CHAUDHURI S', 'COX DF', 'FRYBERGER TB', 'SEMANCIK S', 'DIXIT A', 'SUDAKAR C', 'NAIK R', 'FAUCHEAUX JACOB A', 'STANTON ALEXANDRIA L D', 'JAIN PRASHANT K', 'GARCIA GUILLERMO', 'BUONSANTI RAFFAELLA', 'RUNNERSTROM EVAN L', 'JIMENEZ LUIS C', 'MENDEZ HENRY A', 'PAEZ BEYNOR A', 'JORTNER J', 'RAO CNR', 'KOTTMANN JP', 'MARTIN OJF', 'SMITH DR', 'KOZHUSHNER M A', 'LIDSKII B V', 'OLEYNIK I I', 'MALAGU C', 'GUIDI V', 'STEFANCICH M', 'MORIARTY P', 'PRATHAP P', 'DEVI G GOWRI', 'SUBBAIAH Y P V', 'PREISSLER NATALIE', 'BIERWAGEN OLIVER', 'RAMU ASHOK T', 'SAHM T', 'GURLO A', 'SCANLON MICHEAL D', 'PELJO PEKKA', 'MENDEZ MANUEL A', 'YAMAZOE N', 'YAMAZOE NOBORU', 'SHIMANOE KENGO', 'ZARETSKIY N P', 'MENSHIKOV L I', 'VASILIEV A A'];OPTICS AND SPECTROSCOPY;Russia
